,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist
35,0.00157,https://api.spotify.com/v1/audio-analysis/30Ce5Z3hp3EkyXeyGAeysC,0.224,432547,0.938,30Ce5Z3hp3EkyXeyGAeysC,0.0765,0,0.106,-6.907,1,0.408,203.79,4,https://api.spotify.com/v1/tracks/30Ce5Z3hp3EkyXeyGAeysC,audio_features,spotify:track:30Ce5Z3hp3EkyXeyGAeysC,0.327,The Four Horsemen - Remastered,Metallica
36,0.000248,https://api.spotify.com/v1/audio-analysis/2M2XIGKd4sF8GcYteFN9n2,0.568,267933,0.92,2M2XIGKd4sF8GcYteFN9n2,0.0714,8,0.149,-4.434,0,0.0297,113.394,4,https://api.spotify.com/v1/tracks/2M2XIGKd4sF8GcYteFN9n2,audio_features,spotify:track:2M2XIGKd4sF8GcYteFN9n2,0.719,Until It Sleeps,Metallica
37,0.00067,https://api.spotify.com/v1/audio-analysis/3U09Yj8eRXhNFzQPTplNov,0.268,477027,0.974,3U09Yj8eRXhNFzQPTplNov,0.00106,9,0.0772,-2.948,1,0.114,182.095,4,https://api.spotify.com/v1/tracks/3U09Yj8eRXhNFzQPTplNov,audio_features,spotify:track:3U09Yj8eRXhNFzQPTplNov,0.342,All Nightmare Long,Metallica
38,3.75e-05,https://api.spotify.com/v1/audio-analysis/2tfJfHUDg7w1FuiIoXuDVw,0.283,284507,0.988,2tfJfHUDg7w1FuiIoXuDVw,0.728,0,0.0712,-7.017,1,0.111,90.791,4,https://api.spotify.com/v1/tracks/2tfJfHUDg7w1FuiIoXuDVw,audio_features,spotify:track:2tfJfHUDg7w1FuiIoXuDVw,0.133,Fight Fire With Fire - Remastered,Metallica
39,0.000207,https://api.spotify.com/v1/audio-analysis/6db0c4FxUOkNq8g3hBDW3f,0.658,345707,0.842,6db0c4FxUOkNq8g3hBDW3f,0.0771,4,0.316,-8.851,0,0.0397,93.115,4,https://api.spotify.com/v1/tracks/6db0c4FxUOkNq8g3hBDW3f,audio_features,spotify:track:6db0c4FxUOkNq8g3hBDW3f,0.643,Harvester Of Sorrow,Metallica
40,0.0226,https://api.spotify.com/v1/audio-analysis/4qPUr4knt6uTDOLVrlS22F,0.31,533493,0.926,4qPUr4knt6uTDOLVrlS22F,0.857,9,0.21,-7.58,0,0.0994,139.012,4,https://api.spotify.com/v1/tracks/4qPUr4knt6uTDOLVrlS22F,audio_features,spotify:track:4qPUr4knt6uTDOLVrlS22F,0.158,The Call Of Ktulu - Remastered,Metallica
41,0.000598,https://api.spotify.com/v1/audio-analysis/7jF5BYtPylWp0kaJL5CcQn,0.246,343200,0.95,7jF5BYtPylWp0kaJL5CcQn,0.00166,3,0.959,-5.034,0,0.107,151.568,4,https://api.spotify.com/v1/tracks/7jF5BYtPylWp0kaJL5CcQn,audio_features,spotify:track:7jF5BYtPylWp0kaJL5CcQn,0.359,"No Leaf Clover - Live At Berkeley Community Theatre / April, 1999",Metallica
42,0.00546,https://api.spotify.com/v1/audio-analysis/0JWrL7RqwGMhBNB89WCn2X,0.677,240333,0.835,0JWrL7RqwGMhBNB89WCn2X,0.00538,4,0.297,-7.627,0,0.0411,108.003,4,https://api.spotify.com/v1/tracks/0JWrL7RqwGMhBNB89WCn2X,audio_features,spotify:track:0JWrL7RqwGMhBNB89WCn2X,0.689,Don't Tread On Me,Metallica
43,0.253,https://api.spotify.com/v1/audio-analysis/3Fp8HS24zQmofPCKxtV6dx,0.282,374753,0.991,3Fp8HS24zQmofPCKxtV6dx,0.205,8,0.94,-9.468,1,0.103,125.093,4,https://api.spotify.com/v1/tracks/3Fp8HS24zQmofPCKxtV6dx,audio_features,spotify:track:3Fp8HS24zQmofPCKxtV6dx,0.0377,"The Thing That Should Not Be (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",Metallica
44,3.86e-06,https://api.spotify.com/v1/audio-analysis/6a9XUs53eEGz2v2iY2uSLI,0.203,247000,0.985,6a9XUs53eEGz2v2iY2uSLI,0.181,8,0.41,-3.378,1,0.132,154.656,4,https://api.spotify.com/v1/tracks/6a9XUs53eEGz2v2iY2uSLI,audio_features,spotify:track:6a9XUs53eEGz2v2iY2uSLI,0.369,"Hit The Lights - Live at Rasputin Music, Berkeley, CA - April 16th, 2016",Metallica
45,0.00583,https://api.spotify.com/v1/audio-analysis/0HoFRT11fH2YZmMkg7LDiu,0.394,242907,0.931,0HoFRT11fH2YZmMkg7LDiu,0.464,4,0.179,-6.762,0,0.0413,94.004,4,https://api.spotify.com/v1/tracks/0HoFRT11fH2YZmMkg7LDiu,audio_features,spotify:track:0HoFRT11fH2YZmMkg7LDiu,0.517,Through The Never,Metallica
46,0.000322,https://api.spotify.com/v1/audio-analysis/1NZWvNTd8KEGxoxZ7bwmnA,0.471,227640,0.956,1NZWvNTd8KEGxoxZ7bwmnA,0.528,5,0.066,-6.25,1,0.0381,172.15,4,https://api.spotify.com/v1/tracks/1NZWvNTd8KEGxoxZ7bwmnA,audio_features,spotify:track:1NZWvNTd8KEGxoxZ7bwmnA,0.315,Holier Than Thou,Metallica
47,0.000213,https://api.spotify.com/v1/audio-analysis/2mvoSVZaGO0wnwFcmSQ3m7,0.536,266240,0.928,2mvoSVZaGO0wnwFcmSQ3m7,6.56e-05,1,0.0411,-3.64,1,0.0498,122.655,4,https://api.spotify.com/v1/tracks/2mvoSVZaGO0wnwFcmSQ3m7,audio_features,spotify:track:2mvoSVZaGO0wnwFcmSQ3m7,0.46,I Disappear,Metallica
48,2.7e-05,https://api.spotify.com/v1/audio-analysis/3xd5JpTQp1gTKCcKxzVlQl,0.447,401226,0.989,3xd5JpTQp1gTKCcKxzVlQl,0.0319,4,0.131,-3.749,1,0.0664,122.334,4,https://api.spotify.com/v1/tracks/3xd5JpTQp1gTKCcKxzVlQl,audio_features,spotify:track:3xd5JpTQp1gTKCcKxzVlQl,0.381,Confusion,Metallica
49,8.82e-05,https://api.spotify.com/v1/audio-analysis/3ghyyt1IOdZ7W9cdR4fpJB,0.35,261907,0.902,3ghyyt1IOdZ7W9cdR4fpJB,0.0425,8,0.111,-7.125,1,0.0357,115.909,4,https://api.spotify.com/v1/tracks/3ghyyt1IOdZ7W9cdR4fpJB,audio_features,spotify:track:3ghyyt1IOdZ7W9cdR4fpJB,0.78,Hero Of The Day,Metallica
50,0.000611,https://api.spotify.com/v1/audio-analysis/13x5DIPCUlYCIbU9n4gE7P,0.384,248547,0.916,13x5DIPCUlYCIbU9n4gE7P,0.422,4,0.14,-6.468,0,0.0983,158.042,4,https://api.spotify.com/v1/tracks/13x5DIPCUlYCIbU9n4gE7P,audio_features,spotify:track:13x5DIPCUlYCIbU9n4gE7P,0.192,Whiplash - Remastered,Metallica
51,8.39e-05,https://api.spotify.com/v1/audio-analysis/5uHpydnr03u6CvFRvodZue,0.527,329760,0.907,5uHpydnr03u6CvFRvodZue,0.00755,8,0.0891,-5.772,1,0.0377,112.089,4,https://api.spotify.com/v1/tracks/5uHpydnr03u6CvFRvodZue,audio_features,spotify:track:5uHpydnr03u6CvFRvodZue,0.364,King Nothing,Metallica
52,0.309,https://api.spotify.com/v1/audio-analysis/57R1iSeAVx8wiVbdoJxS8P,0.262,309962,0.862,57R1iSeAVx8wiVbdoJxS8P,0.0632,9,0.83,-7.68,1,0.143,142.449,4,https://api.spotify.com/v1/tracks/57R1iSeAVx8wiVbdoJxS8P,audio_features,spotify:track:57R1iSeAVx8wiVbdoJxS8P,0.254,"For Whom The Bell Tolls (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",Metallica
53,7.29e-05,https://api.spotify.com/v1/audio-analysis/4yA6FXZv0E3IosB2lRTvSi,0.446,395960,0.885,4yA6FXZv0E3IosB2lRTvSi,0.0285,9,0.139,-8.661,1,0.116,142.467,4,https://api.spotify.com/v1/tracks/4yA6FXZv0E3IosB2lRTvSi,audio_features,spotify:track:4yA6FXZv0E3IosB2lRTvSi,0.601,The Shortest Straw,Metallica
