,Unnamed: 0,acousticness,analysis_url,artist,danceability,duration_ms,eletronica,energy,funk,id,instrumentalness,key,liveness,loudness,metal,mode,rap,rock,sertanejo,song_title,speechiness,tempo,time_signature,track_href,type,uri,valence
25,,0.154,https://api.spotify.com/v1/audio-analysis/4Z6xC6NyGeXfd6tldjO7hL,Fernando & Sorocaba,0.554,149195,0,0.962,0,4Z6xC6NyGeXfd6tldjO7hL,0.0,7,0.959,4.114,0,1,0,0,1,Cachaça e Nutella - Ao Vivo,0.179,170.088,4,https://api.spotify.com/v1/tracks/4Z6xC6NyGeXfd6tldjO7hL,audio_features,spotify:track:4Z6xC6NyGeXfd6tldjO7hL,0.867
26,,0.198,https://api.spotify.com/v1/audio-analysis/6X5jBkAFu7HE3jigdoVW3r,Solange Almeida,0.717,176236,0,0.859,0,6X5jBkAFu7HE3jigdoVW3r,0.0,0,0.13,3.402,0,1,0,0,1,Se é pra Gente Ficar,0.0344,118.97,4,https://api.spotify.com/v1/tracks/6X5jBkAFu7HE3jigdoVW3r,audio_features,spotify:track:6X5jBkAFu7HE3jigdoVW3r,0.703
27,,0.427,https://api.spotify.com/v1/audio-analysis/5GYlYIVI3ZYNk54r8bj6W0,João Neto & Frederico,0.669,174100,0,0.92,0,5GYlYIVI3ZYNk54r8bj6W0,0.0,10,0.789,2.208,0,1,0,0,1,Larguei de Novo - Ao Vivo,0.178,93.968,4,https://api.spotify.com/v1/tracks/5GYlYIVI3ZYNk54r8bj6W0,audio_features,spotify:track:5GYlYIVI3ZYNk54r8bj6W0,0.677
28,,0.1,https://api.spotify.com/v1/audio-analysis/6zgtb7ZZMwljosb3TLoPdI,Henrique & Juliano,0.592,155893,0,0.933,0,6zgtb7ZZMwljosb3TLoPdI,0.0,1,0.405,5.024,0,0,0,0,1,Não Passa Vontade - Ao Vivo,0.218,98.903,4,https://api.spotify.com/v1/tracks/6zgtb7ZZMwljosb3TLoPdI,audio_features,spotify:track:6zgtb7ZZMwljosb3TLoPdI,0.384
29,,0.125,https://api.spotify.com/v1/audio-analysis/4Ju3eLAfkGE41pVuMbzoWz,Fernando & Sorocaba,0.549,214623,0,0.944,0,4Ju3eLAfkGE41pVuMbzoWz,0.0,8,0.36,2.706,0,1,0,0,1,Meu Melhor Lugar - Ao Vivo,0.0892,119.999,4,https://api.spotify.com/v1/tracks/4Ju3eLAfkGE41pVuMbzoWz,audio_features,spotify:track:4Ju3eLAfkGE41pVuMbzoWz,0.541
30,,0.189,https://api.spotify.com/v1/audio-analysis/1fFFiLww0ECa7oVkBd6HXw,João Neto & Frederico,0.667,167075,0,0.966,0,1fFFiLww0ECa7oVkBd6HXw,0.0,11,0.904,1.944,0,1,0,0,1,Hoje É Dia de Maldade - Ao Vivo,0.0604,147.941,4,https://api.spotify.com/v1/tracks/1fFFiLww0ECa7oVkBd6HXw,audio_features,spotify:track:1fFFiLww0ECa7oVkBd6HXw,0.868
31,,0.505,https://api.spotify.com/v1/audio-analysis/7oL5604ifW7DAmLVf8XYDt,Fernando & Sorocaba,0.698,180000,0,0.897,0,7oL5604ifW7DAmLVf8XYDt,0.0,0,0.265,4.179,0,1,0,0,1,Terapinga - Ao Vivo,0.0555,119.979,4,https://api.spotify.com/v1/tracks/7oL5604ifW7DAmLVf8XYDt,audio_features,spotify:track:7oL5604ifW7DAmLVf8XYDt,0.857
32,,0.511,https://api.spotify.com/v1/audio-analysis/262Pe9HNloZpGXHPxeoabk,Kleo Dibah & Rafael,0.517,161998,0,0.917,0,262Pe9HNloZpGXHPxeoabk,0.0,11,0.465,3.472,0,1,0,0,1,Tchau pro Cê - Ao Vivo,0.112,89.981,4,https://api.spotify.com/v1/tracks/262Pe9HNloZpGXHPxeoabk,audio_features,spotify:track:262Pe9HNloZpGXHPxeoabk,0.833
33,,0.69,https://api.spotify.com/v1/audio-analysis/1fbenbaBdr8ppDeGMOX121,Michel Teló,0.44,158053,0,0.885,0,1fbenbaBdr8ppDeGMOX121,0.0,2,0.877,2.53,0,1,0,0,1,Coisa de Deus - Ao Vivo,0.131,146.149,4,https://api.spotify.com/v1/tracks/1fbenbaBdr8ppDeGMOX121,audio_features,spotify:track:1fbenbaBdr8ppDeGMOX121,0.471
34,,0.389,https://api.spotify.com/v1/audio-analysis/0ihMkv4Usn03EEEF8Rlw22,João Neto & Frederico,0.708,163450,0,0.936,0,0ihMkv4Usn03EEEF8Rlw22,0.0,5,0.883,1.734,0,0,0,0,1,Rapariga Não - Ao Vivo,0.0953,126.001,4,https://api.spotify.com/v1/tracks/0ihMkv4Usn03EEEF8Rlw22,audio_features,spotify:track:0ihMkv4Usn03EEEF8Rlw22,0.71
35,,0.0334,https://api.spotify.com/v1/audio-analysis/2JnvMToHG03X15PR6Z9DeA,Alok,0.584,191000,0,0.635,0,2JnvMToHG03X15PR6Z9DeA,0.0,0,0.399,7.432,0,1,0,0,1,Villamix (Suave),0.0454,119.904,4,https://api.spotify.com/v1/tracks/2JnvMToHG03X15PR6Z9DeA,audio_features,spotify:track:2JnvMToHG03X15PR6Z9DeA,0.517
36,,0.392,https://api.spotify.com/v1/audio-analysis/2XhQdqyqo0kG1WtNtUJbwa,Munhoz & Mariano,0.72,165291,0,0.917,0,2XhQdqyqo0kG1WtNtUJbwa,0.0,11,0.651,4.515,0,0,0,0,1,Tomador de Whisky - Ao Vivo,0.0406,105.02,4,https://api.spotify.com/v1/tracks/2XhQdqyqo0kG1WtNtUJbwa,audio_features,spotify:track:2XhQdqyqo0kG1WtNtUJbwa,0.749
37,,0.471,https://api.spotify.com/v1/audio-analysis/2TihKW8ShdEEhKN3PSDEIq,Henrique & Juliano,0.595,168200,0,0.887,0,2TihKW8ShdEEhKN3PSDEIq,0.0,6,0.729,5.841,0,1,0,0,1,Mais Amor e Menos Drama - Ao Vivo,0.0908,171.79,4,https://api.spotify.com/v1/tracks/2TihKW8ShdEEhKN3PSDEIq,audio_features,spotify:track:2TihKW8ShdEEhKN3PSDEIq,0.653
38,,0.267,https://api.spotify.com/v1/audio-analysis/70POg4Iqh5nzwCGQ114sRe,Israel & Rodolffo,0.439,147347,0,0.931,0,70POg4Iqh5nzwCGQ114sRe,0.0,2,0.743,2.82,0,1,0,0,1,Gosta de Mim Só Hoje - Ao Vivo,0.0607,173.617,4,https://api.spotify.com/v1/tracks/70POg4Iqh5nzwCGQ114sRe,audio_features,spotify:track:70POg4Iqh5nzwCGQ114sRe,0.901
39,,0.521,https://api.spotify.com/v1/audio-analysis/6XV08jGHd7kJPmnZzcSPhl,Rafa & Pipo Marques,0.725,219187,0,0.935,0,6XV08jGHd7kJPmnZzcSPhl,9.37e-05,11,0.912,4.533,0,1,0,0,1,Me Amando Mais - Ao Vivo,0.0521,109.95,4,https://api.spotify.com/v1/tracks/6XV08jGHd7kJPmnZzcSPhl,audio_features,spotify:track:6XV08jGHd7kJPmnZzcSPhl,0.514
40,,0.27,https://api.spotify.com/v1/audio-analysis/3eWtxbPToT83ZxIqmDxeBp,Zé Felipe,0.647,161429,0,0.947,0,3eWtxbPToT83ZxIqmDxeBp,0.0,0,0.761,4.622,0,0,0,0,1,O Amor Continua,0.0428,126.059,4,https://api.spotify.com/v1/tracks/3eWtxbPToT83ZxIqmDxeBp,audio_features,spotify:track:3eWtxbPToT83ZxIqmDxeBp,0.902
41,,0.802,https://api.spotify.com/v1/audio-analysis/2x67AU9q3lf7cfPSzxCDsL,Henrique & Juliano,0.565,157600,0,0.586,0,2x67AU9q3lf7cfPSzxCDsL,0.0,7,0.254,7.16,0,1,0,0,1,De Trás Pra Frente - Ao Vivo,0.0306,95.986,4,https://api.spotify.com/v1/tracks/2x67AU9q3lf7cfPSzxCDsL,audio_features,spotify:track:2x67AU9q3lf7cfPSzxCDsL,0.677
42,,0.0254,https://api.spotify.com/v1/audio-analysis/0Chw8wzV8Fyjv8ahoCIr7u,Naiara Azevedo,0.71,160256,0,0.609,0,0Chw8wzV8Fyjv8ahoCIr7u,0.0,0,0.624,7.012,0,1,0,0,1,Mentalmente,0.178,127.867,4,https://api.spotify.com/v1/tracks/0Chw8wzV8Fyjv8ahoCIr7u,audio_features,spotify:track:0Chw8wzV8Fyjv8ahoCIr7u,0.501
43,,0.661,https://api.spotify.com/v1/audio-analysis/3lTruR3RTDZaF1P8Yg8lkC,Marcos & Belutti,0.78,161347,0,0.756,0,3lTruR3RTDZaF1P8Yg8lkC,0.0,10,0.24,4.395,0,1,0,0,1,Glicose,0.0525,154.158,4,https://api.spotify.com/v1/tracks/3lTruR3RTDZaF1P8Yg8lkC,audio_features,spotify:track:3lTruR3RTDZaF1P8Yg8lkC,0.953
44,,0.289,https://api.spotify.com/v1/audio-analysis/6zZw7RPIs3IxDghP4UvWcY,Nego do Borel,0.9,182627,0,0.783,0,6zZw7RPIs3IxDghP4UvWcY,0.0,8,0.182,5.458,0,0,0,0,1,Esqueci Como Namora,0.3,98.063,4,https://api.spotify.com/v1/tracks/6zZw7RPIs3IxDghP4UvWcY,audio_features,spotify:track:6zZw7RPIs3IxDghP4UvWcY,0.815
45,,0.316,https://api.spotify.com/v1/audio-analysis/4sVkydp30HWLjOvF2ILbGy,João Neto & Frederico,0.657,170517,0,0.925,0,4sVkydp30HWLjOvF2ILbGy,0.0,10,0.606,2.252,0,0,0,0,1,Cê Acredita,0.189,93.941,4,https://api.spotify.com/v1/tracks/4sVkydp30HWLjOvF2ILbGy,audio_features,spotify:track:4sVkydp30HWLjOvF2ILbGy,0.904
0,,8.89e-05,https://api.spotify.com/v1/audio-analysis/5ERnPWGQc5QK7M7HW3rjC6,Black Sabbath,0.425,168440,0,0.622,0,5ERnPWGQc5QK7M7HW3rjC6,0.00164,4,0.17,11.503,1,0,0,0,0,Paranoid,0.0744,162.474,4,https://api.spotify.com/v1/tracks/5ERnPWGQc5QK7M7HW3rjC6,audio_features,spotify:track:5ERnPWGQc5QK7M7HW3rjC6,0.376
1,,0.024,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,Judas Priest,0.362,153840,0,0.961,0,2RaA6kIcvomt77qlIgGhCT,9.35e-06,2,0.159,5.664,1,1,0,0,0,Breaking the Law,0.0857,164.019,4,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,audio_features,spotify:track:2RaA6kIcvomt77qlIgGhCT,0.491
2,,0.0103,https://api.spotify.com/v1/audio-analysis/2JS1iE5A5RHvUPH5Zl9jlF,Iron Maiden,0.221,233960,0,0.956,0,2JS1iE5A5RHvUPH5Zl9jlF,0.000523,0,0.195,4.641,1,1,0,0,0,Run to the Hills - 1998 Remastered Version,0.0876,173.254,4,https://api.spotify.com/v1/tracks/2JS1iE5A5RHvUPH5Zl9jlF,audio_features,spotify:track:2JS1iE5A5RHvUPH5Zl9jlF,0.432
3,,0.469,https://api.spotify.com/v1/audio-analysis/2tAeN2TKlQLOoSPXtARzBV,Van Halen,0.225,102080,0,0.689,0,2tAeN2TKlQLOoSPXtARzBV,0.813,8,0.337,9.12,1,1,0,0,0,Eruption - 2015 Remastered Version,0.0555,93.798,4,https://api.spotify.com/v1/tracks/2tAeN2TKlQLOoSPXtARzBV,audio_features,spotify:track:2tAeN2TKlQLOoSPXtARzBV,0.5
4,,0.000805,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,Megadeth,0.61,246733,0,0.891,0,51TG9W3y9qyO8BY5RXKgnZ,0.0928,4,0.0657,5.452,1,0,0,0,0,Symphony Of Destruction - 2004 Digital Remaster,0.0587,139.903,4,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,audio_features,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,0.51
5,,0.00563,https://api.spotify.com/v1/audio-analysis/2S7dIlkIskYF2mv1R66O1m,Metallica,0.518,309973,0,0.858,0,2S7dIlkIskYF2mv1R66O1m,0.00349,0,0.0598,6.147,1,1,0,0,0,For Whom The Bell Tolls - Remastered,0.0672,117.897,4,https://api.spotify.com/v1/tracks/2S7dIlkIskYF2mv1R66O1m,audio_features,spotify:track:2S7dIlkIskYF2mv1R66O1m,0.249
6,,0.00437,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,Pantera,0.415,243533,0,0.908,0,2SgbR6ttzoNlCRGQOKjrop,0.0345,2,0.082,9.701,1,1,0,0,0,Cowboys From Hell,0.0765,114.816,4,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,0.437
7,,0.00248,https://api.spotify.com/v1/audio-analysis/3AVZaAbDvR6rs2NN4n0aAF,Motörhead,0.321,166707,0,0.99,0,3AVZaAbDvR6rs2NN4n0aAF,0.00631,6,0.0924,4.461,1,1,0,0,0,Ace of Spades,0.204,140.574,4,https://api.spotify.com/v1/tracks/3AVZaAbDvR6rs2NN4n0aAF,audio_features,spotify:track:3AVZaAbDvR6rs2NN4n0aAF,0.209
8,,0.00287,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,AC/DC,0.532,210173,0,0.767,0,2SiXAy7TuUkycRVbbWDEpo,0.000513,7,0.39,5.509,1,1,0,0,0,You Shook Me All Night Long,0.0574,127.361,4,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,audio_features,spotify:track:2SiXAy7TuUkycRVbbWDEpo,0.755
9,,7.06e-05,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,Dio,0.508,252693,0,0.912,0,5qFxuUIAwJlzO60vqOiL7y,0.403,9,0.0492,8.049,1,0,0,0,0,Rainbow In The Dark,0.0368,117.582,4,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,audio_features,spotify:track:5qFxuUIAwJlzO60vqOiL7y,0.682
10,,3.75e-05,https://api.spotify.com/v1/audio-analysis/2tfJfHUDg7w1FuiIoXuDVw,Metallica,0.283,284507,0,0.988,0,2tfJfHUDg7w1FuiIoXuDVw,0.728,0,0.0712,7.017,1,1,0,0,0,Fight Fire With Fire - Remastered,0.111,90.791,4,https://api.spotify.com/v1/tracks/2tfJfHUDg7w1FuiIoXuDVw,audio_features,spotify:track:2tfJfHUDg7w1FuiIoXuDVw,0.133
11,,0.0605,https://api.spotify.com/v1/audio-analysis/4PSiPZp8MYMDZzuBhCLgc6,Iron Maiden,0.242,307573,0,0.953,0,4PSiPZp8MYMDZzuBhCLgc6,3.38e-05,4,0.135,5.555,1,0,0,0,0,Wasted Years - 1998 Remastered Version,0.115,153.738,4,https://api.spotify.com/v1/tracks/4PSiPZp8MYMDZzuBhCLgc6,audio_features,spotify:track:4PSiPZp8MYMDZzuBhCLgc6,0.342
12,,0.000147,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,AC/DC,0.501,292880,0,0.889,0,57bgtoPSgt236HzfBOd8kj,0.0114,4,0.217,5.175,1,1,0,0,0,Thunderstruck,0.0364,133.519,4,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,audio_features,spotify:track:57bgtoPSgt236HzfBOd8kj,0.257
13,,0.00111,https://api.spotify.com/v1/audio-analysis/7GonnnalI2s19OCQO1J7Tf,Mötley Crüe,0.474,284027,0,0.977,0,7GonnnalI2s19OCQO1J7Tf,0.00298,7,0.201,3.839,1,0,0,0,0,Kickstart My Heart,0.176,89.494,4,https://api.spotify.com/v1/tracks/7GonnnalI2s19OCQO1J7Tf,audio_features,spotify:track:7GonnnalI2s19OCQO1J7Tf,0.236
14,,0.0189,https://api.spotify.com/v1/audio-analysis/1s4Ie0cT6P73SRSfh3oyGW,Iron Maiden,0.42,291373,0,0.93,0,1s4Ie0cT6P73SRSfh3oyGW,0.00675,2,0.264,5.583,1,0,0,0,0,The Number Of The Beast - 1998 Remastered Version,0.0638,99.641,4,https://api.spotify.com/v1/tracks/1s4Ie0cT6P73SRSfh3oyGW,audio_features,spotify:track:1s4Ie0cT6P73SRSfh3oyGW,0.344
15,,4.15e-05,https://api.spotify.com/v1/audio-analysis/3aJymuSkVjznisc20MND55,Helloween,0.375,308787,0,0.937,0,3aJymuSkVjznisc20MND55,2.39e-05,0,0.262,7.17,1,1,0,0,0,Eagle Fly Free,0.0859,157.12,4,https://api.spotify.com/v1/tracks/3aJymuSkVjznisc20MND55,audio_features,spotify:track:3aJymuSkVjznisc20MND55,0.388
16,,0.000779,https://api.spotify.com/v1/audio-analysis/3kubJ2b1Rad7NXZtnZAZmO,Judas Priest,0.431,218867,0,0.947,0,3kubJ2b1Rad7NXZtnZAZmO,0.000253,9,0.356,6.011,1,1,0,0,0,Electric Eye,0.0752,96.539,4,https://api.spotify.com/v1/tracks/3kubJ2b1Rad7NXZtnZAZmO,audio_features,spotify:track:3kubJ2b1Rad7NXZtnZAZmO,0.365
17,,0.361,https://api.spotify.com/v1/audio-analysis/2b9lp5A6CqSzwOrBfAFhof,Ozzy Osbourne,0.453,296200,0,0.906,0,2b9lp5A6CqSzwOrBfAFhof,0.000569,9,0.26,4.001,1,1,0,0,0,Crazy Train - Remastered,0.115,137.575,4,https://api.spotify.com/v1/tracks/2b9lp5A6CqSzwOrBfAFhof,audio_features,spotify:track:2b9lp5A6CqSzwOrBfAFhof,0.473
18,,0.000308,https://api.spotify.com/v1/audio-analysis/6AlUhxZG6lcSBJlFEG2Mgp,Anthrax,0.366,300173,0,0.963,0,6AlUhxZG6lcSBJlFEG2Mgp,0.000326,7,0.13,11.591,1,1,0,0,0,Caught In A Mosh,0.0708,106.528,4,https://api.spotify.com/v1/tracks/6AlUhxZG6lcSBJlFEG2Mgp,audio_features,spotify:track:6AlUhxZG6lcSBJlFEG2Mgp,0.131
19,,0.000155,https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR,Pantera,0.43,315120,0,0.704,0,7fcfNW0XxTWlwVlftzfDOR,0.00221,1,0.0933,8.008,1,0,0,0,0,Walk,0.0804,118.242,4,https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR,audio_features,spotify:track:7fcfNW0XxTWlwVlftzfDOR,0.703
20,,0.0175,https://api.spotify.com/v1/audio-analysis/1W1Fchq0voTFhKGWmn57uW,Iron Maiden,0.285,250947,0,0.866,0,1W1Fchq0voTFhKGWmn57uW,0.0575,4,0.541,6.762,1,0,0,0,0,The Trooper,0.0674,162.307,4,https://api.spotify.com/v1/tracks/1W1Fchq0voTFhKGWmn57uW,audio_features,spotify:track:1W1Fchq0voTFhKGWmn57uW,0.62
21,,9.47e-06,https://api.spotify.com/v1/audio-analysis/0OKOFtLqpUPbpg2Zgiwfto,Sodom,0.225,364627,0,0.939,0,0OKOFtLqpUPbpg2Zgiwfto,0.762,4,0.384,11.81,1,0,0,0,0,Agent Orange,0.0596,113.533,4,https://api.spotify.com/v1/tracks/0OKOFtLqpUPbpg2Zgiwfto,audio_features,spotify:track:0OKOFtLqpUPbpg2Zgiwfto,0.225
22,,7.61e-05,https://api.spotify.com/v1/audio-analysis/1AR2VBeuqLQJYgsF33Pbgv,Diamond Head,0.469,206560,0,0.762,0,1AR2VBeuqLQJYgsF33Pbgv,0.118,5,0.101,12.566,1,1,0,0,0,It's Electric,0.0384,90.853,4,https://api.spotify.com/v1/tracks/1AR2VBeuqLQJYgsF33Pbgv,audio_features,spotify:track:1AR2VBeuqLQJYgsF33Pbgv,0.751
23,,0.0125,https://api.spotify.com/v1/audio-analysis/54yLLvpezvPO1lA3GspiZj,Dio,0.473,340640,0,0.783,0,54yLLvpezvPO1lA3GspiZj,0.475,10,0.268,10.671,1,0,0,0,0,Holy Diver,0.0869,91.976,4,https://api.spotify.com/v1/tracks/54yLLvpezvPO1lA3GspiZj,audio_features,spotify:track:54yLLvpezvPO1lA3GspiZj,0.124
24,,0.0762,https://api.spotify.com/v1/audio-analysis/00iV838pAEznn1qLoG8Rxy,Black Sabbath,0.319,317206,0,0.65,0,00iV838pAEznn1qLoG8Rxy,0.129,6,0.0962,13.927,1,1,0,0,0,Children of the Grave,0.0375,149.886,4,https://api.spotify.com/v1/tracks/00iV838pAEznn1qLoG8Rxy,audio_features,spotify:track:00iV838pAEznn1qLoG8Rxy,0.383
25,,0.00362,https://api.spotify.com/v1/audio-analysis/7LDTB4kVmrLCU5TqKjZnzm,Alice Cooper,0.531,284693,0,0.917,0,7LDTB4kVmrLCU5TqKjZnzm,0.000347,0,0.239,8.033,1,1,0,0,0,Feed My Frankenstein,0.0554,101.829,4,https://api.spotify.com/v1/tracks/7LDTB4kVmrLCU5TqKjZnzm,audio_features,spotify:track:7LDTB4kVmrLCU5TqKjZnzm,0.393
26,,0.011,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,AC/DC,0.31,255493,0,0.7,0,08mG3Y1vljYA6bvDt4Wqkj,0.00965,9,0.0828,5.678,1,1,0,0,0,Back In Black,0.047,188.386,4,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,audio_features,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,0.763
27,,0.0638,https://api.spotify.com/v1/audio-analysis/1LDAh7QQnWvp3GJ9QDa1Pj,Metallica,0.461,415400,0,0.95,0,1LDAh7QQnWvp3GJ9QDa1Pj,0.0149,9,0.211,6.189,1,1,0,0,0,Seek & Destroy,0.179,140.77,4,https://api.spotify.com/v1/tracks/1LDAh7QQnWvp3GJ9QDa1Pj,audio_features,spotify:track:1LDAh7QQnWvp3GJ9QDa1Pj,0.535
28,,0.000292,https://api.spotify.com/v1/audio-analysis/6SUudbR4vTazN9Jb7QWQn5,Saxon,0.33,242453,0,0.841,0,6SUudbR4vTazN9Jb7QWQn5,0.000262,1,0.061,5.303,1,1,0,0,0,Princess of the Night,0.0562,106.807,4,https://api.spotify.com/v1/tracks/6SUudbR4vTazN9Jb7QWQn5,audio_features,spotify:track:6SUudbR4vTazN9Jb7QWQn5,0.672
29,,0.000275,https://api.spotify.com/v1/audio-analysis/6aYXSH9JZrD30Av2KlAOMY,Iron Maiden,0.459,359760,0,0.953,0,6aYXSH9JZrD30Av2KlAOMY,0.000305,4,0.141,6.518,1,0,0,0,0,2 Minutes To Midnight - 1998 Remastered Version,0.066,95.074,4,https://api.spotify.com/v1/tracks/6aYXSH9JZrD30Av2KlAOMY,audio_features,spotify:track:6aYXSH9JZrD30Av2KlAOMY,0.517
30,,6.91e-06,https://api.spotify.com/v1/audio-analysis/5xXeIlEiWIA8xnPa8BkJyj,Testament,0.219,246760,0,0.897,0,5xXeIlEiWIA8xnPa8BkJyj,0.0765,0,0.0735,8.492,1,1,0,0,0,Over The Wall,0.0927,103.885,4,https://api.spotify.com/v1/tracks/5xXeIlEiWIA8xnPa8BkJyj,audio_features,spotify:track:5xXeIlEiWIA8xnPa8BkJyj,0.256
31,,0.000444,https://api.spotify.com/v1/audio-analysis/07QREe91FdXnDtJ2cBAVUs,Helloween,0.483,280307,0,0.871,0,07QREe91FdXnDtJ2cBAVUs,0.000498,0,0.287,8.033,1,1,0,0,0,I Want Out,0.041,90.98,4,https://api.spotify.com/v1/tracks/07QREe91FdXnDtJ2cBAVUs,audio_features,spotify:track:07QREe91FdXnDtJ2cBAVUs,0.58
32,,8.7e-05,https://api.spotify.com/v1/audio-analysis/3dY6SLslpYq09BKeZxzVCC,Sepultura,0.31,314160,0,0.998,0,3dY6SLslpYq09BKeZxzVCC,0.00973,9,0.417,5.236,1,0,0,0,0,Beneath The Remains,0.132,118.933,4,https://api.spotify.com/v1/tracks/3dY6SLslpYq09BKeZxzVCC,audio_features,spotify:track:3dY6SLslpYq09BKeZxzVCC,0.0398
33,,0.0716,https://api.spotify.com/v1/audio-analysis/0M7oqERflkrJVHD3IAZqxo,Blue Öyster Cult,0.337,242640,0,0.886,0,0M7oqERflkrJVHD3IAZqxo,0.00156,4,0.204,8.607,1,1,0,0,0,Cities On Flame with Rock and Roll,0.098,177.713,4,https://api.spotify.com/v1/tracks/0M7oqERflkrJVHD3IAZqxo,audio_features,spotify:track:0M7oqERflkrJVHD3IAZqxo,0.648
34,,0.0136,https://api.spotify.com/v1/audio-analysis/0IXpUl1fn2QZcBavfuq0H4,Judas Priest,0.61,210133,0,0.824,0,0IXpUl1fn2QZcBavfuq0H4,1.75e-06,4,0.0606,6.046,1,1,0,0,0,Living After Midnight,0.0534,134.992,4,https://api.spotify.com/v1/tracks/0IXpUl1fn2QZcBavfuq0H4,audio_features,spotify:track:0IXpUl1fn2QZcBavfuq0H4,0.819
35,,0.00325,https://api.spotify.com/v1/audio-analysis/21yymkg894UdI2PQ5D6ScH,Mötley Crüe,0.483,247840,0,0.948,0,21yymkg894UdI2PQ5D6ScH,0.00819,0,0.117,5.781,1,1,0,0,0,Looks That Kill - International,0.0402,135.957,4,https://api.spotify.com/v1/tracks/21yymkg894UdI2PQ5D6ScH,audio_features,spotify:track:21yymkg894UdI2PQ5D6ScH,0.697
36,,0.00835,https://api.spotify.com/v1/audio-analysis/31dqpLUModJWNbxrXu6TWd,Ozzy Osbourne,0.581,256293,0,0.791,0,31dqpLUModJWNbxrXu6TWd,6.02e-05,6,0.142,7.262,1,1,0,0,0,Shot in the Dark,0.0324,123.887,3,https://api.spotify.com/v1/tracks/31dqpLUModJWNbxrXu6TWd,audio_features,spotify:track:31dqpLUModJWNbxrXu6TWd,0.619
37,,0.000417,https://api.spotify.com/v1/audio-analysis/4Yx9Tw9dTgQ8eGCq3PRDyn,Slayer,0.301,255187,0,0.995,0,4Yx9Tw9dTgQ8eGCq3PRDyn,0.295,1,0.125,4.394,1,0,0,0,0,Raining Blood,0.159,88.15,4,https://api.spotify.com/v1/tracks/4Yx9Tw9dTgQ8eGCq3PRDyn,audio_features,spotify:track:4Yx9Tw9dTgQ8eGCq3PRDyn,0.0374
38,,0.02,https://api.spotify.com/v1/audio-analysis/1hqrYSqvNc9x3BETX1cZhk,Mötley Crüe,0.489,195853,0,0.953,0,1hqrYSqvNc9x3BETX1cZhk,0.00021,0,0.113,4.615,1,1,0,0,0,Shout At The Devil,0.0858,94.443,4,https://api.spotify.com/v1/tracks/1hqrYSqvNc9x3BETX1cZhk,audio_features,spotify:track:1hqrYSqvNc9x3BETX1cZhk,0.447
39,,0.00111,https://api.spotify.com/v1/audio-analysis/0kUBk3PnCat4oPvTlNsStp,Metallica,0.437,447440,0,0.695,0,0kUBk3PnCat4oPvTlNsStp,0.0857,7,0.124,9.447,1,1,0,0,0,One,0.0617,102.178,3,https://api.spotify.com/v1/tracks/0kUBk3PnCat4oPvTlNsStp,audio_features,spotify:track:0kUBk3PnCat4oPvTlNsStp,0.413
40,,0.00203,https://api.spotify.com/v1/audio-analysis/4E5xVW505akJX0wcKj8Mpd,Megadeth,0.519,319267,0,0.982,0,4E5xVW505akJX0wcKj8Mpd,0.00055,7,0.0971,3.547,1,1,0,0,0,Tornado Of Souls - 2004 Digital Remaster,0.108,97.745,4,https://api.spotify.com/v1/tracks/4E5xVW505akJX0wcKj8Mpd,audio_features,spotify:track:4E5xVW505akJX0wcKj8Mpd,0.361
41,,0.000139,https://api.spotify.com/v1/audio-analysis/1HNFInFeXqddmDRqvlelGQ,Slayer,0.314,298533,0,0.991,0,1HNFInFeXqddmDRqvlelGQ,0.0652,5,0.11,3.852,1,0,0,0,0,South Of Heaven,0.349,138.777,4,https://api.spotify.com/v1/tracks/1HNFInFeXqddmDRqvlelGQ,audio_features,spotify:track:1HNFInFeXqddmDRqvlelGQ,0.0396
