,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist
60,0.579,https://api.spotify.com/v1/audio-analysis/7hFDcN8RLJkrHUolwn4o2S,0.564,219698,0.696,7hFDcN8RLJkrHUolwn4o2S,0.0,7,0.719,-6.475,1,0.0551,99.045,4,https://api.spotify.com/v1/tracks/7hFDcN8RLJkrHUolwn4o2S,audio_features,spotify:track:7hFDcN8RLJkrHUolwn4o2S,0.841,Jura - Ao Vivo,Zélia Duncan
61,0.773,https://api.spotify.com/v1/audio-analysis/0Svap7ElJISWPRoyvri41k,0.414,167335,0.675,0Svap7ElJISWPRoyvri41k,0.00752,2,0.859,-8.173,1,0.0664,160.271,4,https://api.spotify.com/v1/tracks/0Svap7ElJISWPRoyvri41k,audio_features,spotify:track:0Svap7ElJISWPRoyvri41k,0.749,Poeta Do Morro - Ao Vivo,Luiz Melodia
62,0.71,https://api.spotify.com/v1/audio-analysis/55M3s5VF14O4ZgK1agv4tb,0.508,187619,0.734,55M3s5VF14O4ZgK1agv4tb,7.25e-06,5,0.733,-5.956,0,0.0453,79.939,4,https://api.spotify.com/v1/tracks/55M3s5VF14O4ZgK1agv4tb,audio_features,spotify:track:55M3s5VF14O4ZgK1agv4tb,0.831,Ser Humano - Ao Vivo,Claudemir
63,0.516,https://api.spotify.com/v1/audio-analysis/14Bavw1uerPcTa2aVKItLD,0.513,223581,0.758,14Bavw1uerPcTa2aVKItLD,2.66e-05,11,0.886,-7.705,0,0.131,148.412,4,https://api.spotify.com/v1/tracks/14Bavw1uerPcTa2aVKItLD,audio_features,spotify:track:14Bavw1uerPcTa2aVKItLD,0.704,Retalhos De Cetim - Ao Vivo,Benito Di Paula
64,0.742,https://api.spotify.com/v1/audio-analysis/7JvgKewjarT5KT4SYy3RFY,0.572,156360,0.731,7JvgKewjarT5KT4SYy3RFY,0.0,1,0.93,-6.403,0,0.0895,112.142,4,https://api.spotify.com/v1/tracks/7JvgKewjarT5KT4SYy3RFY,audio_features,spotify:track:7JvgKewjarT5KT4SYy3RFY,0.723,Atalho - Ao Vivo,Mosquito
65,0.909,https://api.spotify.com/v1/audio-analysis/5qzL3I4d8QkzDbGJgDHkhe,0.554,275516,0.58,5qzL3I4d8QkzDbGJgDHkhe,9.01e-05,2,0.714,-8.399,1,0.0395,81.406,4,https://api.spotify.com/v1/tracks/5qzL3I4d8QkzDbGJgDHkhe,audio_features,spotify:track:5qzL3I4d8QkzDbGJgDHkhe,0.82,Ogum - Ao Vivo,Marquinhos Pqd
66,0.805,https://api.spotify.com/v1/audio-analysis/6au5egpl3Nz6ubL6FYC3xk,0.567,247496,0.74,6au5egpl3Nz6ubL6FYC3xk,0.00221,4,0.711,-7.436,1,0.0908,116.071,4,https://api.spotify.com/v1/tracks/6au5egpl3Nz6ubL6FYC3xk,audio_features,spotify:track:6au5egpl3Nz6ubL6FYC3xk,0.827,"Cabô, Meu Pai - Ao Vivo",Moacyr Luz
67,0.795,https://api.spotify.com/v1/audio-analysis/1wL0MEue9LqRS0rknDEHpc,0.437,281310,0.744,1wL0MEue9LqRS0rknDEHpc,4.42e-06,5,0.823,-7.574,1,0.041,100.181,3,https://api.spotify.com/v1/tracks/1wL0MEue9LqRS0rknDEHpc,audio_features,spotify:track:1wL0MEue9LqRS0rknDEHpc,0.778,Encanto Da Paisagem - Ao Vivo,Nelson Sargento
68,0.648,https://api.spotify.com/v1/audio-analysis/66G47gTLroVHcYnpsbIYyI,0.43,311507,0.699,66G47gTLroVHcYnpsbIYyI,0.0,2,0.735,-7.701,1,0.0656,122.609,4,https://api.spotify.com/v1/tracks/66G47gTLroVHcYnpsbIYyI,audio_features,spotify:track:66G47gTLroVHcYnpsbIYyI,0.803,"Pisa Como Eu Pisei / Bum, Bum Paticumbum Prugurundum - Ao Vivo",Aluizio Machado
69,0.753,https://api.spotify.com/v1/audio-analysis/5G1RzrxTKDImXD3uCW7f2K,0.464,206379,0.731,5G1RzrxTKDImXD3uCW7f2K,0.0,0,0.752,-6.723,0,0.217,119.04,4,https://api.spotify.com/v1/tracks/5G1RzrxTKDImXD3uCW7f2K,audio_features,spotify:track:5G1RzrxTKDImXD3uCW7f2K,0.932,Nunca Mais Vou Jurar - Ao Vivo,Zeca Pagodinho
70,0.722,https://api.spotify.com/v1/audio-analysis/3Gk0sqYhyAgHTPKIqUPLWQ,0.464,194836,0.776,3Gk0sqYhyAgHTPKIqUPLWQ,0.0,11,0.897,-7.032,0,0.142,124.267,4,https://api.spotify.com/v1/tracks/3Gk0sqYhyAgHTPKIqUPLWQ,audio_features,spotify:track:3Gk0sqYhyAgHTPKIqUPLWQ,0.748,Ai Que Saudade Do Meu Amor - Ao Vivo,Maria Rita
